vehicle_index,space,time,speed,speed_diff
1120.0,0.7003704942322844,4635.0,26.585572866721755,0.812453434682542
1120.0,0.7077568396999726,4636.0,26.395766524904204,0.18980634181755107
1120.0,0.714907097086477,4637.0,24.785445655365088,1.610320869539116
1120.0,0.7213790761918424,4638.0,21.640883813123327,3.1445618422417603
1120.0,0.7268954777171639,4639.0,18.104358832884266,3.5365249802390615
1120.0,0.7314773497553949,4640.0,14.963844179162049,3.1405146537222173
1120.0,0.7352233470897431,4641.0,12.030327319802923,2.933516859359125
1120.0,0.7381854135987759,4642.0,9.365983424663229,2.6643438951396945
1120.0,0.7404598451517943,4643.0,7.060458741211164,2.305524683452065
1120.0,0.7421481135239537,4644.0,5.183354772319496,1.8771039688916682
1120.0,0.7433945375152792,4645.0,3.899376940423178,1.2839778318963178
1120.0,0.7443799840428048,4646.0,3.3247232649968232,0.5746536754263549
1120.0,0.7453166472168684,4647.0,3.547518264059234,0.22279499906241096
1120.0,0.7464145837493703,4648.0,4.459683871977476,0.9121656079182419
1120.0,0.7478433776945765,4649.0,5.900718259760915,1.4410343877834393
1120.0,0.7497220721224223,4650.0,7.65378019745466,1.7530619376937446
1120.0,0.7521225845310496,4651.0,9.729141980940728,2.075361783486068
1120.0,0.7551843729027065,4652.0,12.418490415508177,2.6893484345674494
1120.0,0.7590751315048787,4653.0,15.678775333378113,3.260284917869935
1120.0,0.7639281874059181,4654.0,19.291546510868322,3.6127711774902096
1120.0,0.7697822184857337,4655.0,22.772720668261194,3.4811741573928714
1120.0,0.7765166960746837,4656.0,25.632527882052443,2.8598072137912496
1120.0,0.7839771618999462,4657.0,27.995463521351322,2.362935639298879
1120.0,0.7920076403293876,4658.0,29.66732510939621,1.6718615880448873
1120.0,0.800347044153842,4659.0,30.30439373391322,0.6370686245170099
1120.0,0.8088931627699846,4660.0,31.4312175577581,1.1268238238448802
1120.0,0.8179060378766172,4661.0,33.488073970647555,2.0568564128894558
1120.0,0.8274549440953822,4662.0,35.13803986216482,1.6499658915172617
1120.0,0.8373726860156014,4663.0,36.15608001789045,1.018040155725636
1120.0,0.8474809842386675,4664.0,36.560025080597285,0.40394506270683195
1120.0,0.8576928206356198,4665.0,36.97284636603085,0.4128212854335658
1120.0,0.8680416962357651,4666.0,37.61442271729603,0.6415763512651793
1120.0,0.8786438916383519,4667.0,38.691128627189656,1.0767059098936258
1120.0,0.8892924987425128,4668.0,37.48911376007693,1.202014867112723
1120.0,0.899518449050527,4669.0,36.786013149655034,0.7031006104218989
1120.0,0.9100449979808144,4670.0,39.055509074509125,2.269495924854091
1120.0,0.9209913027904305,4671.0,39.349993295215256,0.29448422070613134
1120.0,0.9317780225935803,4672.0,38.352064087045385,0.9979292081698716
1120.0,0.9423279079834385,4673.0,37.711445793928746,0.6406182931166384
1120.0,0.9528426707205665,4674.0,38.307528130718346,0.5960823367895998
1120.0,0.963801455177817,4675.0,40.59718757034261,2.289659439624266
1120.0,0.9751787317369801,4676.0,40.7843682702402,0.18718069989758845
1120.0,0.9864250213866275,4677.0,40.451598793340686,0.3327694768995144
1120.0,0.9977207496198964,4678.0,40.71012434114576,0.2585255478050712
1120.0,1.0089466663491928,4679.0,40.08793401586644,0.6221903252793197
1120.0,1.0200084359637223,4680.0,39.57042779000173,0.5175062258647074
1120.0,1.0309768584585068,4681.0,39.51433445002955,0.056093339972179024
1120.0,1.0419686627041413,4682.0,39.57832942369739,0.0639949736678389
1120.0,1.0529895687834572,4683.0,39.95619797016222,0.3778685464648319
1120.0,1.0642789483246018,4684.0,41.44723206716308,1.4910340970008562
1120.0,1.0759991181489925,4685.0,42.846134006336385,1.3989019391733066
1120.0,1.088019491701977,4686.0,43.55219223627184,0.7060582299354579
1120.0,1.1001187673134314,4687.0,43.47535934549987,0.07683289077197486
1120.0,1.1122365618716028,4688.0,44.05178919600055,0.5764298505006806
1120.0,1.124736822424605,4689.0,46.00924466333265,1.9574554673321032
1120.0,1.1377268746350404,4690.0,47.38631237803303,1.377067714700381
1120.0,1.1510061997521501,4691.0,48.08966501653728,0.7033526385042492
1120.0,1.1643619847521844,4692.0,48.054216655619065,0.03544836091821679
1120.0,1.1777527391664198,4693.0,48.46080306275745,0.40658640713838423
1120.0,1.1912601630304058,4694.0,48.64887538371347,0.18807232095601734
1120.0,1.2046989352882285,4695.0,47.98601491922221,0.6628604644912599
1120.0,1.2178811007785795,4696.0,46.9050538037364,1.080961115485806
1120.0,1.230748651807011,4697.0,45.74855333320262,1.1565004705337785
1120.0,1.2433072740956879,4698.0,44.73927910127412,1.0092742319285009
1120.0,1.2556450014654241,4699.0,44.17743402332028,0.5618450779538406
1120.0,1.2678673092281778,4700.0,43.80855933810899,0.3688746852112885
1120.0,1.28003080645887,4701.0,44.046152583618785,0.23759324550979244
1120.0,1.29243888860963,4702.0,45.19719665704451,1.151044073425723
1120.0,1.305039778634988,4703.0,45.316889477960565,0.11969282091605749
1120.0,1.3175320589574486,4704.0,44.5778286096292,0.7390608683313644
1120.0,1.3298342995382226,4705.0,44.03467014211844,0.5431584675107572
1120.0,1.3418988010371729,4706.0,42.61946002727837,1.4152101148400718
1120.0,1.3535422491391615,4707.0,41.49416430168905,1.125295725589325
1120.0,1.3650170517395426,4708.0,40.95551694824568,0.5386473534433662
1120.0,1.3760873304399588,4709.0,38.343408586898256,2.612108361347424
1120.0,1.3861507973428944,4710.0,33.92352734151301,4.419881245385248
1120.0,1.3948968468564702,4711.0,29.041747046989535,4.881780294523473
1120.0,1.4023036811232295,4712.0,24.35899777466567,4.682749272323864
1120.0,1.408472379289932,4713.0,20.12541697728833,4.233580797377339
1120.0,1.413514205799169,4714.0,16.2172124024196,3.90820457486873
1120.0,1.4174890701169702,4715.0,12.38969170206319,3.827520700356411
1120.0,1.4203974545912403,4716.0,8.580592423814018,3.809099278249173
1120.0,1.4222969037960786,4717.0,5.213057411366473,3.3675350124475445
1120.0,1.4233804095623108,4718.0,2.776903161219778,2.4361542501466955
1120.0,1.4239389341809068,4719.0,1.3857515583338076,1.3911516028859703
1120.0,1.424212564346378,4720.0,0.6679362567545795,0.7178153015792281
1120.0,1.4243414231905425,4721.0,0.2911791142470328,0.37675714250754666
1120.0,1.4243804087506717,4722.0,0.0,0.2911791142470328
1120.0,1.4243804087506717,4723.0,0.0,0.0
1120.0,1.4243804087506717,4724.0,0.0,0.0
1120.0,1.4243804087506717,4725.0,0.0,0.0
1120.0,1.4243804087506717,4726.0,0.0,0.0
1120.0,1.4243808713379542,4727.0,0.010071491456985965,0.010071491456985965
1120.0,1.4245784040917358,4728.0,1.4842091766919663,1.4741376852349803
1120.0,1.4252333452649426,4729.0,3.2583278308699475,1.7741186541779812
1120.0,1.4263876740896775,4730.0,5.017014530890952,1.7586867000210047
1120.0,1.4280114489307536,4731.0,6.691085419952854,1.6740708890619018
1120.0,1.4300997943595306,4732.0,8.297817182895487,1.6067317629426334
1120.0,1.432578447375148,4733.0,9.437514487095022,1.1396973041995349
1120.0,1.4352543556572854,4734.0,9.629828952618768,0.19231446552374543
1120.0,1.4378052171715794,4735.0,8.519124588953087,1.1107043636656808
1120.0,1.439892933932854,4736.0,6.405742477551014,2.113382111402073
1120.0,1.4413436295675797,4737.0,4.069167496330619,2.3365749812203953
1120.0,1.4422006254215898,4738.0,2.231677507098631,1.8374899892319876
1120.0,1.4426341786742638,4739.0,0.9308623450903291,1.300815162008302
1120.0,1.4427497603769224,4740.0,0.0,0.9308623450903291
1120.0,1.4427497603769224,4741.0,0.0,0.0
1120.0,1.4427497603769224,4742.0,0.0,0.0
1120.0,1.442753705204282,4743.0,0.08555553293984042,0.08555553293984042
1120.0,1.4429603532690964,4744.0,1.4985669801933539,1.4130114472535134
1120.0,1.4436356423703407,4745.0,3.4458029200714315,1.9472359398780776
1120.0,1.444913932269835,4746.0,5.808404585873882,2.3626016658024507
1120.0,1.446901937521313,4747.0,8.611880942250448,2.8034763563765654
1120.0,1.4497468022493762,4748.0,11.921242305357223,3.3093613631067758
1120.0,1.4535411955044748,4749.0,15.443727649040744,3.5224853436835204
1120.0,1.4583295891488204,4750.0,18.995989526944534,3.55226187790379
1120.0,1.4640505075075982,4751.0,22.08375742291475,3.0877678959702166
1120.0,1.4705337170438173,4752.0,24.485314306266336,2.401556883351585
1120.0,1.4775934799487747,4753.0,26.25527888793657,1.7699645816702336
1120.0,1.485088566619763,4754.0,27.680951449710467,1.4256725617738972
1120.0,1.492957600882513,4755.0,28.926580342496273,1.2456288927858061
1120.0,1.5011011515869743,4756.0,29.56047405651912,0.6338937140228467
1120.0,1.509310302803802,4757.0,29.485772356052934,0.07470170046618563
1120.0,1.5174808513215277,4758.0,29.329960393410147,0.15581196264278674
1120.0,1.5255690221446525,4759.0,28.778018277057758,0.5519421163523894
1120.0,1.5333985948104663,4760.0,27.502256437370626,1.2757618396871315
1120.0,1.5408221496736887,4761.0,25.966183905084495,1.5360725322861306
1120.0,1.5478509507640237,4762.0,24.69797440571591,1.2682094993685844
1120.0,1.5545702398174093,4763.0,23.71699737073249,0.9809770349834217
1120.0,1.5610418630743124,4764.0,22.897716435557932,0.8192809351745574
1120.0,1.5672956994051175,4765.0,22.123227660200854,0.7744887753570779
1120.0,1.5733202328058762,4766.0,21.245364471121704,0.8778631890791502
1120.0,1.579084333029425,4767.0,20.18432085939541,1.0610436117262942
1120.0,1.5844782545098521,4768.0,18.546267889295684,1.638052970099725
1120.0,1.5893445503044838,4769.0,16.454687730408516,2.0915801588871687
1120.0,1.5936325466820622,4770.0,14.495374042233907,1.9593136881746087
1120.0,1.597424627166064,4771.0,12.818193944931597,1.67718009730231
1120.0,1.600748132081275,4772.0,11.087238370079515,1.7309555748520822
1120.0,1.6035697709508816,4773.0,9.206304610854103,1.880933759225412
1120.0,1.605855676943739,4774.0,7.250360262055763,1.9559443487983401
1120.0,1.6075857927478967,4775.0,5.173079407013931,2.077280855041831
1120.0,1.6087272129392154,4776.0,3.0701103404366776,2.102969066577254
1120.0,1.609320451899116,4777.0,1.2785727132606821,1.7915376271759955
1120.0,1.609493147508402,4778.0,0.08649536264508839,1.1920773506155937
1120.0,1.6094971519233392,4779.0,0.0,0.08649536264508839
1120.0,1.6094971519233392,4780.0,0.0,0.0
1120.0,1.6094971519233392,4781.0,0.0,0.0
1120.0,1.6094971519233392,4782.0,0.0,0.0
1120.0,1.6094971519233392,4783.0,0.0,0.0
1120.0,1.6094971519233392,4784.0,0.0,0.0
1120.0,1.6094971519233392,4785.0,0.0,0.0
1120.0,1.6095082851082763,4786.0,0.2436053604657659,0.2436053604657659
1120.0,1.6098105381114949,4787.0,2.1440626237102673,1.9004572632445014
1120.0,1.6107984197236132,4788.0,5.114971152450263,2.9709085287399954
1120.0,1.6127120333296434,4789.0,8.720787864523512,3.605816712073249
1120.0,1.6156385102546298,4790.0,12.269246659206123,3.5484587946826114
1120.0,1.6194826063687153,4791.0,15.35138767631239,3.0821410171062666
1120.0,1.624132346329438,4792.0,18.066450540274296,2.715062863961906
1120.0,1.629492231471711,4793.0,20.49081854893065,2.424368008656355
1120.0,1.635492043084114,4794.0,22.639912642090643,2.1490940931599916
1120.0,1.6420403780160313,4795.0,24.47620298027606,1.8362903381854174
1120.0,1.6490865699021677,4796.0,26.27318238400196,1.7969794037258993
1120.0,1.6566403331738577,4797.0,28.072478918488144,1.799296534486185
1120.0,1.664656878218083,4798.0,29.609294158643028,1.5368152401548834
1120.0,1.6730850656375904,4799.0,31.074559120817916,1.4652649621748886
1120.0,1.6818994689737516,4800.0,32.340739734971145,1.2661806141532281
1120.0,1.691046042259087,4801.0,33.56838044155131,1.2276407065801678
1120.0,1.7006067389460902,4802.0,35.36467212359069,1.7962916820393744
1120.0,1.7107069516201139,4803.0,37.27332096696177,1.9086488433710826
1120.0,1.7212295580276271,4804.0,38.34107704160574,1.0677560746439738
1120.0,1.7319867878982411,4805.0,39.247868671145866,0.9067916295401233
1120.0,1.7431794748073315,4806.0,41.44382952198201,2.195960850836144
1120.0,1.754876164306849,4807.0,42.26705589231977,0.8232263703377569
1120.0,1.766582364912453,4808.0,42.31206810635964,0.04501221403987188
1120.0,1.7785380477274566,4809.0,43.718512827779804,1.406444721420165
1120.0,1.790729368343547,4810.0,43.87516451038054,0.1566516826007387
1120.0,1.8028718738239848,4811.0,43.49572140628557,0.3794431040949746
1120.0,1.8149450456699083,4812.0,43.80424589936486,0.30852449307928964
1120.0,1.8274407093186107,4813.0,46.24730854299528,2.4430626436304195
1120.0,1.8403449548974524,4814.0,45.97104911308681,0.27625942990846397
1120.0,1.852905538329603,4815.0,44.87775453479917,1.0932945782876402
1120.0,1.8654824852474867,4816.0,45.835476038403236,0.9577215036040627
1120.0,1.8783030397902105,4817.0,46.234055335721166,0.39857929731793007
1120.0,1.8911094101675332,4818.0,46.0329626442473,0.20109269147386755
